anyaca,quadri,codgrup,codass,dia,h_i,h_f,tpla,setmana,ordre,id,sigles_ud,nom,grau,codaul
2021,1,E70,340221,1,17:00,19:00,T,,,560627,VEEH-E7P09,VEHICLES ELÈCTRICS I HÍBRIDS,E,VGA213
2021,1,E70,340221,5,15:00,17:00,T,2,,560305,VEEH-E7P09,VEHICLES ELÈCTRICS I HÍBRIDS,E,VGA213
2021,1,E7011,340221,5,15:00,17:00,L,1,,560633,VEEH-E7P09,VEHICLES ELÈCTRICS I HÍBRIDS,E,VGA213
2021,1,K70,340221,1,17:00,19:00,T,,,560377,VEEH-E7P09,VEHICLES ELÈCTRICS I HÍBRIDS,K,VGA213
2021,1,K70,340221,5,15:00,17:00,T,2,,560378,VEEH-E7P09,VEHICLES ELÈCTRICS I HÍBRIDS,K,VGA213
2021,1,K7011,340221,5,15:00,17:00,L,1,,560379,VEEH-E7P09,VEHICLES ELÈCTRICS I HÍBRIDS,K,VGA213
2021,1,M70,340666,1,10:30,12:30,T,1,,560646,TMAO,TEORIA DE MAQUINES ASSISTIDA PER ORDINADOR,M,VGA027
2021,1,M70,340666,1,8:30,10:30,T,,,560643,TMAO,TEORIA DE MAQUINES ASSISTIDA PER ORDINADOR,M,VGA116
2021,1,M7011,340666,1,10:30,12:30,L,2,,560644,TMAO,TEORIA DE MAQUINES ASSISTIDA PER ORDINADOR,M,VGA116
2021,1,M70,340203,2,17:00,19:00,T,,,560301,TESA-M7P37,TÈCNIQUES EXPERIMENTALS I DE SIMULACIÓ D'ANÀLISI DE TENSIONS,M,VGA027
2021,1,M7011,340203,2,19:00,21:00,L,,,560090,TESA-M7P37,TÈCNIQUES EXPERIMENTALS I DE SIMULACIÓ D'ANÀLISI DE TENSIONS,M,VGA027
2021,1,M50,340050,2,10:30,12:30,T,,,563764,TEMA-M5O12,TEORIA DE MÀQUINES,M,VGA209
2021,1,M50,340050,3,12:30,14:30,T,1,1,560051,TEMA-M5O12,TEORIA DE MÀQUINES,M,VGB001
2021,1,M50,340050,3,12:30,14:30,T,2,,560050,TEMA-M5O12,TEORIA DE MÀQUINES,M,VGB001
2021,1,M5011,340050,5,8:30,10:30,L,1,1,560057,TEMA-M5O12,TEORIA DE MÀQUINES,M,VGA024
2021,1,M5012,340050,3,12:30,14:30,L,1,2,560325,TEMA-M5O12,TEORIA DE MÀQUINES,M,VGA024
2021,1,M5021,340050,5,8:30,10:30,L,1,2,560066,TEMA-M5O12,TEORIA DE MÀQUINES,M,VGA024
2021,1,M51,340050,4,17:00,19:00,T,,,560073,TEMA-M5O12,TEORIA DE MÀQUINES,M,VGA214
2021,1,M51,340050,5,15:00,17:00,T,2,2,560072,TEMA-M5O12,TEORIA DE MÀQUINES,M,VGA210
2021,1,M51,340050,5,15:00,17:00,T,1,,560071,TEMA-M5O12,TEORIA DE MÀQUINES,M,VGA210
2021,1,M5111,340050,5,17:00,19:00,L,2,1,560078,TEMA-M5O12,TEORIA DE MÀQUINES,M,VGA024
2021,1,M5112,340050,5,15:00,17:00,L,2,1,560088,TEMA-M5O12,TEORIA DE MÀQUINES,M,VGA024
2021,1,D70,340280,1,8:30,10:30,T,,,560387,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,D,VGA212
2021,1,D70,340280,3,10:30,12:30,T,1,,560410,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,D,VGA207
2021,1,D7011,340280,3,10:30,12:30,L,2,,560653,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,D,VGA207
2021,1,D7012,340280,3,12:30,14:30,L,2,,560631,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,D,VGA207
2021,1,D71,340280,1,17:00,19:00,T,1,,560380,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,D,VGB104
2021,1,D71,340280,2,17:00,19:00,T,,,560467,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,D,VGB104
2021,1,D7111,340280,1,19:00,21:00,L,1,,560751,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,D,VGB104
2021,1,D7112,340280,1,17:00,19:00,L,2,,560284,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,D,VGB104
2021,1,E70,340280,1,8:30,10:30,T,,,560388,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,E,VGA212
2021,1,E70,340280,3,10:30,12:30,T,1,,560411,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,E,VGA207
2021,1,E7011,340280,3,10:30,12:30,L,2,,560654,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,E,VGA207
2021,1,E7012,340280,3,12:30,14:30,L,2,,560635,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,E,VGA207
2021,1,E71,340280,1,17:00,19:00,T,1,,560382,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,E,VGB104
2021,1,E71,340280,2,17:00,19:00,T,,,560321,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,E,VGB104
2021,1,E7111,340280,1,19:00,21:00,L,1,,560657,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,E,VGB104
2021,1,E7112,340280,1,17:00,19:00,L,2,,560289,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,E,VGB104
2021,1,I70,340280,1,8:30,10:30,T,,,560389,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,I,VGA212
2021,1,I70,340280,3,10:30,12:30,T,1,,560412,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,I,VGA207
2021,1,I7011,340280,3,10:30,12:30,L,2,,560655,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,I,VGA207
2021,1,I7012,340280,3,12:30,14:30,L,2,,560600,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,I,VGA207
2021,1,I71,340280,1,17:00,19:00,T,1,,560383,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,I,VGB104
2021,1,I71,340280,2,17:00,19:00,T,,,560323,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,I,VGB104
2021,1,I7111,340280,1,19:00,21:00,L,1,,560602,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,I,VGB104
2021,1,I7112,340280,1,17:00,19:00,L,2,,560418,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,I,VGB104
2021,1,K70,340280,1,8:30,10:30,T,,,560390,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,K,VGA212
2021,1,K70,340280,3,10:30,12:30,T,1,,560413,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,K,VGA207
2021,1,K7011,340280,3,10:30,12:30,L,2,,560656,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,K,VGA207
2021,1,K7012,340280,3,12:30,14:30,L,2,,560601,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,K,VGA207
2021,1,K71,340280,1,17:00,19:00,T,1,,560384,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,K,VGB104
2021,1,K71,340280,2,17:00,19:00,T,,,560324,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,K,VGB104
2021,1,K7111,340280,1,19:00,21:00,L,1,,560603,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,K,VGB104
2021,1,K7112,340280,1,17:00,19:00,L,2,,560288,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,K,VGB104
2021,1,M70,340280,1,8:30,10:30,T,,,560391,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,M,VGA212
2021,1,M70,340280,3,10:30,12:30,T,1,,560414,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,M,VGA207
2021,1,M7011,340280,3,10:30,12:30,L,2,,560684,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,M,VGA207
2021,1,M7012,340280,3,12:30,14:30,L,2,,560279,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,M,VGA207
2021,1,M71,340280,1,17:00,19:00,T,1,,560385,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,M,VGB104
2021,1,M71,340280,2,17:00,19:00,T,,,560376,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,M,VGB104
2021,1,M7111,340280,1,19:00,21:00,L,1,,560416,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,M,VGB104
2021,1,M7112,340280,1,17:00,19:00,L,2,,560417,TEEE-O7P36,TÈCNIQUES D'ESCRIPTURA PER A L'ENGINYERIA,M,VGB104
2021,1,D7011,340281,4,10:30,12:30,L,,,560595,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,D,VGB108
2021,1,D7011,340281,5,8:30,10:30,L,,,560596,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,D,VGB108
2021,1,D7111,340281,2,15:00,17:00,L,,,560696,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,D,VGB108
2021,1,D7111,340281,3,15:00,17:00,L,,,560607,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,D,VGB108
2021,1,E7011,340281,4,10:30,12:30,L,,,560637,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,E,VGB108
2021,1,E7011,340281,5,8:30,10:30,L,,,560638,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,E,VGB108
2021,1,E7111,340281,2,15:00,17:00,L,,,560697,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,E,VGB108
2021,1,E7111,340281,3,15:00,17:00,L,,,560639,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,E,VGB108
2021,1,I7011,340281,4,10:30,12:30,L,,,560009,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,I,VGB108
2021,1,I7011,340281,5,8:30,10:30,L,,,560010,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,I,VGB108
2021,1,I7111,340281,2,15:00,17:00,L,,,560698,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,I,VGB108
2021,1,I7111,340281,3,15:00,17:00,L,,,560015,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,I,VGB108
2021,1,K7011,340281,4,10:30,12:30,L,,,560045,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,K,VGB108
2021,1,K7011,340281,5,8:30,10:30,L,,,560046,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,K,VGB108
2021,1,K7111,340281,2,15:00,17:00,L,,,560699,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,K,VGB108
2021,1,K7111,340281,3,15:00,17:00,L,,,560047,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,K,VGB108
2021,1,M7011,340281,4,10:30,12:30,L,,,560100,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,M,VGB108
2021,1,M7011,340281,5,8:30,10:30,L,,,560101,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,M,VGB108
2021,1,M7111,340281,2,15:00,17:00,L,,,560700,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,M,VGB108
2021,1,M7111,340281,3,15:00,17:00,L,,,560114,TCAP-O7P36,TÈCNIQUES DE COMUNICACIÓ ACADÈMIQUES I PROFESSIONALS,M,VGB108
2021,1,D30,340072,5,10:30,12:30,T,,,560513,TAD1-D3O17,TALLER DE DISSENY I,D,VGA042
2021,1,D3011,340072,4,8:30,10:30,L,,,560517,TAD1-D3O17,TALLER DE DISSENY I,D,VGA025
2021,1,D3012,340072,5,8:30,10:30,L,,,560520,TAD1-D3O17,TALLER DE DISSENY I,D,VGA025
2021,1,D3021,340072,4,12:30,14:30,L,,,560523,TAD1-D3O17,TALLER DE DISSENY I,D,VGA025
2021,1,D3022,340072,5,12:30,14:30,L,,,560526,TAD1-D3O17,TALLER DE DISSENY I,D,VGA025
2021,1,D31,340072,5,17:00,19:00,T,,,560528,TAD1-D3O17,TALLER DE DISSENY I,D,VGA214
2021,1,D3111,340072,4,17:00,19:00,L,,,560533,TAD1-D3O17,TALLER DE DISSENY I,D,VGA025
2021,1,I50,340383,1,12:30,14:30,T,1,,559997,SODX-I5O01,SISTEMES OPERATIUS DISTRIBUÏTS I EN XARXA,I,VGA211
2021,1,I50,340383,3,10:30,12:30,T,,,559998,SODX-I5O01,SISTEMES OPERATIUS DISTRIBUÏTS I EN XARXA,I,VGA212
2021,1,I5011,340383,1,10:30,12:30,L,2,,560003,SODX-I5O01,SISTEMES OPERATIUS DISTRIBUÏTS I EN XARXA,I,VGA105
2021,1,I5012,340383,1,12:30,14:30,L,2,,560462,SODX-I5O01,SISTEMES OPERATIUS DISTRIBUÏTS I EN XARXA,I,VGA123
2021,1,N10,340003,2,8:30,10:30,T,1,,563531,SOAC-O1O40,SOSTENIBILITAT I ACCESSIBILITAT,N,VGB001
2021,1,N10,340003,3,10:30,12:30,T,,,563534,SOAC-O1O40,SOSTENIBILITAT I ACCESSIBILITAT,N,VGB001
2021,1,N1011,340003,3,8:30,10:30,L,1,,563617,SOAC-O1O40,SOSTENIBILITAT I ACCESSIBILITAT,N,VGB110
2021,1,N1012,340003,3,8:30,10:30,L,2,,563622,SOAC-O1O40,SOSTENIBILITAT I ACCESSIBILITAT,N,VGB110
2021,1,N1021,340003,2,8:30,10:30,L,2,,563625,SOAC-O1O40,SOSTENIBILITAT I ACCESSIBILITAT,N,VGB109
2021,1,N11,340003,2,8:30,10:30,T,,,563533,SOAC-O1O40,SOSTENIBILITAT I ACCESSIBILITAT,N,VGB007
2021,1,N11,340003,3,12:30,14:30,T,2,,563629,SOAC-O1O40,SOSTENIBILITAT I ACCESSIBILITAT,N,VGB007
2021,1,N1111,340003,3,8:30,10:30,L,1,,563603,SOAC-O1O40,SOSTENIBILITAT I ACCESSIBILITAT,N,VGB007
2021,1,N1112,340003,3,8:30,10:30,L,2,,563532,SOAC-O1O40,SOSTENIBILITAT I ACCESSIBILITAT,N,VGB007
2021,1,N1121,340003,2,12:30,14:30,L,1,,563641,SOAC-O1O40,SOSTENIBILITAT I ACCESSIBILITAT,N,VGB007
2021,1,N12,340003,3,12:30,14:30,T,1,,563644,SOAC-O1O40,SOSTENIBILITAT I ACCESSIBILITAT,N,VGB003
2021,1,N12,340003,4,8:30,10:30,T,,,563645,SOAC-O1O40,SOSTENIBILITAT I ACCESSIBILITAT,N,VGB003
2021,1,N1211,340003,4,10:30,12:30,L,1,,563653,SOAC-O1O40,SOSTENIBILITAT I ACCESSIBILITAT,N,VGB109
2021,1,N1212,340003,4,10:30,12:30,L,2,,563523,SOAC-O1O40,SOSTENIBILITAT I ACCESSIBILITAT,N,VGB109
